cycle,chI,chV,chT,disI,disV,BCt,SOH,battery_id,RUL
102,0.1504476961926686,0.617959464857339,0.5619622751986755,0.9280934248699511,0.5100703456819256,0.30251105182729915,0.3025110518272997,B6,66
103,0.14988822554629386,0.6166993104969063,0.5792795927861708,0.9283506237385926,0.5091010130858764,0.3027526495769033,0.3027526495769033,B6,65
104,0.13723890431142385,0.6230724644569208,0.5972033929369648,0.9347617929159271,0.5225320158635709,0.3385490101878798,0.3385490101878798,B6,64
105,0.1441625604538781,0.6204798286044173,0.5925779061929872,0.9312299919968019,0.5149893817838602,0.3150688974877486,0.3150688974877486,B6,63
106,0.14776392736443653,0.6166979102548634,0.5879317126726415,0.9294448186798261,0.5111367371786242,0.29630370156371455,0.29630370156371455,B6,62
107,0.14611918227934695,0.6168822298786069,0.5776447911248253,0.9303512544258242,0.5116329950239248,0.2903088234589056,0.2903088234589056,B6,61
108,0.1541320545876131,0.6171870771490712,0.5797152255980773,0.9260948089927812,0.5057558003211433,0.2848479869870412,0.2848479869870412,B6,60
109,0.15773488343804992,0.6182191338371457,0.593485634183316,0.9243058422107007,0.5037954633085362,0.27378410896776506,0.27378410896776506,B6,59
110,0.1579417319415136,0.6177242742295428,0.6015463229672537,0.9242716013850371,0.5040403559205205,0.2730695320558812,0.2730695320558812,B6,58
111,0.15847515206075113,0.615374712242472,0.5914272395097868,0.9240205575901277,0.5027590934343282,0.26715103932364115,0.26715103932364115,B6,57
112,0.15878987277549889,0.6145892751002483,0.5845796020952212,0.9237957087596976,0.5014884229608154,0.26093543978908973,0.26093543978908973,B6,56
113,0.1617634626372485,0.6134991693096088,0.5977728132007338,0.9222358784783751,0.49933032202970784,0.24941382718124425,0.2494138271812443,B6,55
114,0.16191788720077543,0.6154065784802033,0.6102765961211883,0.9222146001257666,0.49994981160625296,0.2550002795636414,0.2550002795636414,B6,54
115,0.16246510059800415,0.6148127700989375,0.6036426530667979,0.9219562028633145,0.499432643086662,0.24950299833718634,0.2495029983371864,B6,53
116,0.16305071176910807,0.613638261847633,0.5947597112108256,0.9217041449167561,0.4982955068021415,0.24326153343683607,0.24326153343683607,B6,52
117,0.16334611486752332,0.6127839254584231,0.5870575205243126,0.9214634571777452,0.49736964702750425,0.2376398131968926,0.2376398131968926,B6,51
118,0.16641841945436,0.6149255187032049,0.5985824871560153,0.9198867046818725,0.49514163671785166,0.23173433846230898,0.23173433846230915,B6,50
119,0.1663195844067985,0.6138851999307998,0.6175948378810658,0.9198915142980263,0.49607262133807695,0.2262579714218858,0.2262579714218858,B6,49
120,0.15606197226242352,0.6159306739277521,0.6047219719834069,0.9251773957990831,0.503858027010698,0.2613014290599126,0.2613014290599126,B6,48
121,0.14625277508260057,0.619480608788937,0.6137181716508913,0.9301533311737404,0.5132175254874644,0.2851082886575821,0.2851082886575821,B6,47
122,0.1535926466626697,0.6155672188714616,0.6010085289438928,0.9264966369934592,0.5053697943601706,0.25512850528279646,0.25512850528279646,B6,46
123,0.1603980050427586,0.6153777499410003,0.5863928275044555,0.9230559210863866,0.5000710906208783,0.2432702909603404,0.2432702909603404,B6,45
124,0.16084034508227052,0.6129184252261448,0.5844810396320728,0.9228120508653658,0.4986669377808193,0.23084781857392672,0.23084781857392672,B6,44
125,0.16724301769774014,0.6142226151973113,0.5833994325646227,0.9195969384538417,0.4947868693750762,0.2253780960123648,0.2253780960123648,B6,43
126,0.1650035523812695,0.6130387971689554,0.583110294885687,0.9206936820035495,0.4954655902598006,0.21961129209994618,0.21961129209994623,B6,42
127,0.16825019450632234,0.6124431851652754,0.5824146244462312,0.919075720903252,0.49350078118914814,0.20781075346070704,0.20781075346070704,B6,41
128,0.17145680906720828,0.6120573575680845,0.5775196247775598,0.9174553316472255,0.4908991082378418,0.20126272135503642,0.20126272135503645,B6,40
129,0.17514141109439907,0.6126318684539245,0.5741062729683016,0.9155667136984705,0.4885972922782737,0.1952447944153094,0.1952447944153094,B6,39
130,0.17236204278940853,0.6108515389649362,0.576909180127701,0.9169200253391295,0.4894079162778829,0.19030827798780495,0.1903082779878052,B6,38
131,0.17567732701689648,0.6124032881745773,0.5780510609899383,0.9152887539380611,0.48776387977243263,0.18990707313874072,0.18990707313874075,B6,37
132,0.17892842938568998,0.6129109018513501,0.5750290562376064,0.9136582971951032,0.48594844535173476,0.1835810129644248,0.1835810129644248,B6,36
133,0.1783841349871072,0.6138189449665105,0.5918071693333894,0.9139728943525463,0.4862001495437077,0.18954122257741837,0.18954122257741837,B6,35
134,0.1650481037167785,0.6165145986853433,0.5832998938155632,0.9206897969543839,0.4984849664997381,0.2196373398136176,0.21963733981361766,B6,34
135,0.17514905039195017,0.6166193895955541,0.5726459380795356,0.9155665512958469,0.49109096425047316,0.19533830236957933,0.19533830236957933,B6,33
136,0.17902552238973019,0.613578546547429,0.56585892084458,0.9136569937421253,0.48600839619204506,0.17730792063645145,0.1773079206364515,B6,32
137,0.1826314492534324,0.61393870685983,0.5524121369390591,0.9117503210434535,0.48311032766103146,0.17174652633128276,0.17174652633128276,B6,31
138,0.1825373181121052,0.6124140373429532,0.5713217131535933,0.9117596384959235,0.4829776963483207,0.1662900293721848,0.1662900293721848,B6,30
139,0.1858528493229634,0.6145284228796422,0.5806372922060197,0.9101040743094652,0.48184261906744774,0.16609665946830354,0.16609665946830354,B6,29
140,0.1864463897567594,0.6122072808714626,0.5707695517904835,0.9098072015691544,0.48068838533487057,0.15392555432395477,0.1539255543239548,B6,28
141,0.19029240733603173,0.6120437749419811,0.5556105527555765,0.9078517920326019,0.4781752191947543,0.14229380067384043,0.14229380067384043,B6,27
142,0.19339459727737174,0.612967655958104,0.5482523865036967,0.9062266353910012,0.475674349867117,0.14224247994221675,0.14224247994221675,B6,26
143,0.19334108470701816,0.613089941671582,0.5641094826293284,0.9062401276300021,0.47567046894016557,0.13637640700808346,0.13637640700808357,B6,25
144,0.19409299137678956,0.6134560684746898,0.5663355274405261,0.9059204539901797,0.47558160724047854,0.13647921973311072,0.13647921973311072,B6,24
145,0.20056601422693474,0.6129568650323313,0.5530319755214476,0.9026046061989154,0.471236977402318,0.1247228689268744,0.1247228689268744,B6,23
146,0.20126910875271062,0.613036763664921,0.5410396940805436,0.9022758109866453,0.47034400207520116,0.11834005461113878,0.11834005461113882,B6,22
147,0.20113341603408283,0.6103955813222518,0.5402540002123093,0.9022973427781735,0.46899699658404415,0.1128069879331736,0.1128069879331736,B6,21
148,0.20113490526475925,0.6116836559514026,0.5575506104922969,0.9023052929781213,0.4696462782332035,0.11277462051107513,0.11277462051107513,B6,20
149,0.204925160523623,0.6131107606809705,0.553678222281503,0.900310622587908,0.46746569167741936,0.10693942693693595,0.10693942693693596,B6,19
150,0.2042934183814258,0.6130236724248072,0.547756253914802,0.9006480075473927,0.46771718510230703,0.11300614913959038,0.11300614913959038,B6,18
151,0.189420157311404,0.617846667166604,0.5816629551276715,0.9081775333084083,0.4808028841318588,0.15426383970505236,0.15426383970505236,B6,17
152,0.20045852932086955,0.6157684195090862,0.5827958276356532,0.9026128603256497,0.4714207617080723,0.12446905658436937,0.12446905658436974,B6,16
153,0.20761143689058575,0.6159013750684824,0.5741943488731948,0.8989738279417734,0.4662654819685655,0.1068131388883378,0.10681313888833789,B6,15
154,0.21408312582621852,0.6147474308691419,0.5713761307230406,0.8956638946969522,0.4615751838459349,0.08882614345890613,0.08882614345890613,B6,14
155,0.2148316659094289,0.6130438952384474,0.5703839540317678,0.8953164322207291,0.4602089307468104,0.08314671998682589,0.0831467199868259,B6,13
156,0.22135756939515625,0.6151355702545841,0.5677727547251524,0.8919921789313725,0.45641710265765045,0.07705041701187083,0.077050417011871,B6,12
157,0.22209789019677265,0.6137328027338926,0.5690767149724604,0.8916341536614641,0.4552862985685067,0.06498365941239498,0.06498365941239506,B6,11
158,0.22542502040230106,0.613577605938442,0.5671065356420192,0.889967987194878,0.45333333333333325,0.05875951587447991,0.05875951587447993,B6,10
159,0.22607850079224046,0.6131385517885414,0.5680703802494079,0.8896178872886964,0.4525104130332189,0.05340245737457785,0.053402457374577855,B6,9
160,0.23260160229839488,0.6146638011029225,0.5688307094276668,0.8862729038103551,0.448929181904129,0.04171442264826141,0.04171442264826144,B6,8
161,0.23339272745796763,0.6149459142059838,0.5706474863732001,0.8858815338215826,0.448465624218084,0.03557598896557755,0.03557598896557758,B6,7
162,0.23677798953709173,0.615391769027264,0.5725447370608209,0.8841926032157806,0.44656289689640877,0.02932703958792077,0.029327039587920815,B6,6
163,0.2400145108728833,0.6144550702748545,0.5693847604621886,0.8825234791903336,0.4438050112279123,0.023569481729829592,0.023569481729829596,B6,5
164,0.2506239589598894,0.6155925652559535,0.565805677668198,0.8770845038352043,0.4373116090907499,0.0,0.0,B6,4
165,0.2472581426762286,0.6164523353211996,0.5713834847592942,0.8787720475395557,0.43960050401768175,0.012004983473721347,0.01200498347372137,B6,3
166,0.24728617760880492,0.6143195542823221,0.5755222361830801,0.8787737317149092,0.4388743499172946,0.005648388440988868,0.005648388440989029,B6,2
167,0.23977994393951446,0.6179186145068528,0.5789349947012586,0.8825479856372095,0.44583997136803133,0.024000101704916524,0.024000101704916742,B6,1
168,0.23804787810671266,0.6197112875527726,0.5871119210479177,0.8833551754034956,0.44772298253893317,0.03613863322513338,0.03613863322513338,B6,0
